"obs.tot"	"obs.groups"	"df"	"statistic"	"pvalue"
"GO:0009185"	126	3	2	13.674534180025	0.00107303189574354
"GO:0016054"	126	3	2	18.0425400624958	0.000120812592995197
"GO:0009067"	126	3	2	12.7323161660451	0.00171874985137424
"GO:0009072"	126	3	2	11.193956021881	0.00370905552241783
"GO:0009135"	126	3	2	13.6820736071582	0.00106899448756617
"GO:0009179"	126	3	2	13.730144143837	0.0010436072350776
"GO:0046395"	126	3	2	18.6383055769575	8.96898645104091e-05
"GO:0009073"	126	3	2	8.59261076240828	0.0136187823863413
"GO:0008509"	126	3	2	19.3868655687128	6.16872814054367e-05
"GO:0043565"	126	3	2	15.77513146662	0.000375382244188316
"GO:0006730"	126	3	2	15.3315711848961	0.000468588491064109
"GO:0009605"	126	3	2	11.9142220693462	0.00258737602476423
"GO:0016645"	126	3	2	19.1240446298903	7.03503840739714e-05
"GO:0016646"	126	3	2	13.1201613570929	0.00141577148335368
"GO:0034062"	126	3	2	15.4749486971355	0.000436171803036767
"GO:0097747"	126	3	2	15.4749486971355	0.000436171803036767
"GO:0003899"	126	3	2	15.7661688021682	0.000377068231649658
"GO:0009086"	126	3	2	14.650959164412	0.000658543761791658
"GO:0046653"	126	3	2	14.5550610242535	0.000690889602270081
"GO:0035999"	126	3	2	13.0563978106031	0.00146163602537458
"GO:0046939"	126	3	2	13.8659530363217	0.000975094159131802
"GO:0006165"	126	3	2	13.9103755107955	0.000953674866503904
"GO:0009057"	126	3	2	18.9835465810735	7.54701540442955e-05
"GO:0015711"	126	3	2	18.7503477731093	8.48034877780015e-05
"GO:0015103"	126	3	2	18.075137597649	0.000118859456716105
"GO:0022900"	126	3	2	20.4209733304926	3.67825626821427e-05
"GO:0046031"	126	3	2	13.8639308285307	0.000976080579237147
"GO:0006096"	126	3	2	13.8639308285307	0.000976080579237147
"GO:0006757"	126	3	2	13.8639308285307	0.000976080579237147
"GO:0015698"	126	3	2	18.1034974002137	0.000117185934583819
"GO:0006631"	126	3	2	16.6821560729258	0.000238515076341242
"GO:0004489"	126	3	2	3.19922420962888	0.201974847872876
"GO:0022607"	126	3	2	25.1684735481285	3.42559022008615e-06
"GO:0006633"	126	3	2	14.3361857867453	0.000770791311630978
"GO:0072330"	126	3	2	14.8660131371479	0.000591406731336521
"GO:0051649"	126	3	2	17.2343471601404	0.000180971032657933
"GO:0008033"	126	3	2	21.7895439181837	1.85549870924013e-05
"GO:0007049"	126	3	2	20.3181333262607	3.87233932761958e-05
"GO:0030246"	126	3	2	17.6370964167939	0.000147963015840688
"GO:0016835"	126	3	2	11.0920001855671	0.00390303785147806
"GO:0000041"	126	3	2	22.8513680897881	1.09116007587108e-05
"GO:0016624"	126	3	2	13.3418591177188	0.00126722024754004
"GO:0004527"	126	3	2	22.2668146973341	1.46158010808313e-05
"GO:0015849"	126	3	2	19.4195904265993	6.06861405310569e-05
"GO:0016209"	126	3	2	14.134154553267	0.00085272174036055
"GO:0044419"	126	3	2	11.5472485893176	0.0031084710587442
"GO:0046907"	126	3	2	17.0247165288083	0.00020096932682636
"GO:0016879"	126	3	2	18.1371669489882	0.000115229648830689
"GO:0006886"	126	3	2	17.7263967248433	0.000141501765713015
"GO:0042221"	126	3	2	14.3094963454142	0.000781146244551711
"GO:0051641"	126	3	2	23.8139175918142	6.74331579762536e-06
"GO:0016769"	126	3	2	22.2094590777997	1.50410182506301e-05
"GO:0008238"	126	3	2	17.9286896019923	0.000127889390928254
"GO:0046942"	126	3	2	18.3040995554496	0.000106002298754431
"GO:0008483"	126	3	2	22.1309983466315	1.56428099710677e-05
"GO:0051539"	126	3	2	16.8555183597043	0.00021871103378724
"GO:0043648"	126	3	2	8.9833705460653	0.0112017498863492
"GO:0015291"	126	3	2	23.3177681185134	8.64193484991734e-06
"GO:0017171"	126	3	2	19.3898532606131	6.15951989055916e-05
"GO:0008236"	126	3	2	19.3898532606131	6.15951989055916e-05
"GO:0006952"	126	3	2	8.60132589673485	0.0135595667391912
"GO:0098542"	126	3	2	8.73445932171105	0.0126863373875769
"GO:0016620"	126	3	2	17.0056340679143	0.00020289599827834
"GO:0043207"	126	3	2	8.74791077097151	0.0126012988691331
"GO:0009607"	126	3	2	8.99869225188242	0.0111162627982484
"GO:0051707"	126	3	2	8.67998921835612	0.0130365984812294
"GO:0005996"	126	3	2	16.7473117930201	0.000230869972274816
"GO:0019318"	126	3	2	13.3368137901627	0.00127042105373876
"GO:0042578"	126	3	2	27.3675275225863	1.14081942341844e-06
"GO:0015706"	126	3	2	13.084400332152	0.00144131387805514
"GO:0015112"	126	3	2	13.0975977221036	0.00143183439790538
"GO:0002252"	126	3	2	10.1718993000844	0.00618301260321435
"GO:0072527"	126	3	2	14.1667504788634	0.000838936751906962
"GO:0051607"	126	3	2	9.22134296940571	0.0099451380571832
"GO:0009615"	126	3	2	8.88080625980423	0.0117911841825829
"GO:0002376"	126	3	2	9.52091945544257	0.0085616724544386
"GO:0009055"	126	3	2	20.2402304729452	4.02614856729457e-05
"GO:0015077"	126	3	2	20.4706157958796	3.58808117164613e-05
"GO:0016836"	126	3	2	11.0572880344418	0.00397137054975732
"GO:1901681"	126	3	2	16.8589964049559	0.000218331020872267
"GO:0016627"	126	3	2	15.4782770580234	0.000435446538105184
"GO:0042592"	126	3	2	14.4541729970515	0.000726634833785683
"GO:0016758"	126	3	2	16.6781304300045	0.000238995648095912
"GO:0006006"	126	3	2	14.8078827623567	0.000608848322518824
"GO:0006022"	126	3	2	16.1883702679147	0.000305309319200671
"GO:0022402"	126	3	2	12.4159925764828	0.00201326743290232
"GO:0030203"	126	3	2	17.6452329348297	0.000147362286756476
"GO:0000270"	126	3	2	16.8577989167669	0.00021846178442471
"GO:0019725"	126	3	2	10.1315668080619	0.00630896649653874
"GO:0005506"	126	3	2	17.2275881299941	0.000181583661601904
"GO:0072528"	126	3	2	13.7096903357188	0.00105433486788219
"GO:0061024"	126	3	2	26.389025435629	1.86078388064325e-06
"GO:0046873"	126	3	2	25.310883456364	3.19015284608542e-06
"GO:0009628"	126	3	2	11.1976703631836	0.00370217356581946
"GO:0071709"	126	3	2	29.7044456946912	3.54618651018144e-07
"GO:0042625"	126	3	2	16.99116173493	0.00020436951236943
"GO:1901361"	126	3	2	19.7505185648089	5.14315231617593e-05
"GO:0006865"	126	3	2	17.4858592532889	0.000159585675952962
"GO:0016628"	126	3	2	11.4611857949509	0.00324515262032176
"GO:0090501"	126	3	2	15.2409448380323	0.000490310144554597
"GO:0070279"	126	3	2	14.7533956811395	0.000625663519243491
"GO:0030170"	126	3	2	14.7533956811395	0.000625663519243491
"GO:0009063"	126	3	2	18.8569683293536	8.04009822610471e-05
"GO:0009095"	126	3	2	6.36224053823186	0.0415390940813922
"GO:0009266"	126	3	2	11.2710769996203	0.00356875494182937
"GO:0019439"	126	3	2	21.9065383280039	1.75007089924366e-05
"GO:0004222"	126	3	2	17.1317285151758	0.00019049887716004
"GO:0015144"	126	3	2	25.6164835357232	2.73811243344971e-06
"GO:0046983"	126	3	2	11.4652908040568	0.00323849876066806
"GO:0016667"	126	3	2	15.2547538547268	0.000486936454307617
"GO:0009408"	126	3	2	12.5569631971005	0.00187624732909693
"GO:0044036"	126	3	2	15.8149975692369	0.000367973812276925
"GO:0048519"	126	3	2	14.2785983415641	0.000793307875028463
"GO:0018202"	126	3	2	20.3960001754829	3.72447304438108e-05
"GO:0018106"	126	3	2	20.3959379527178	3.7245889196893e-05
"GO:0051287"	126	3	2	14.5464612134813	0.000693866758349687
"GO:1901606"	126	3	2	20.1073957329692	4.30263488283055e-05
"GO:0050661"	126	3	2	18.9180147988575	7.79839595335463e-05
"GO:0042026"	126	3	2	9.46985725709026	0.00878307567028026
"GO:0033013"	126	3	2	14.2484983345454	0.000805337456896156
"GO:0030247"	126	3	2	10.3490667974903	0.00565885672768507
"GO:0016831"	126	3	2	16.4455128274202	0.000268474018594091
"GO:0033014"	126	3	2	14.2560354377549	0.000802308212647349
"GO:0016866"	126	3	2	13.7673423476616	0.00102437646960567
"GO:0009252"	126	3	2	19.1648388117599	6.89299762320293e-05
"GO:0006024"	126	3	2	19.1470965745423	6.95441825474219e-05
"GO:0006023"	126	3	2	19.1470965745423	6.95441825474219e-05
"GO:0045454"	126	3	2	16.6389863207982	0.00024371935954974
"GO:0044038"	126	3	2	17.3871514050923	0.000167659452793596
"GO:0070589"	126	3	2	17.3871514050923	0.000167659452793596
"GO:0034219"	126	3	2	24.7423853224156	4.23895974828319e-06
"GO:0006826"	126	3	2	16.5650062822472	0.000252903354276616
"GO:0016780"	126	3	2	16.5031860911934	0.000260842691841631
"GO:0033218"	126	3	2	13.7089900210189	0.00105470411562912
"GO:0043177"	126	3	2	14.4661031355319	0.000722313308602339
"GO:0031406"	126	3	2	14.466146541828	0.000722297632299754
"GO:0008144"	126	3	2	16.1239567864395	0.000315302395719513
"GO:0033293"	126	3	2	16.6822947784913	0.000238498535230567
"GO:0008658"	126	3	2	16.9817691362388	0.000205331550016864
"GO:0046700"	126	3	2	18.2288504300237	0.000110066567621513
"GO:0008955"	126	3	2	20.6332534566873	3.30785100926601e-05
"GO:0016854"	126	3	2	18.5248504446302	9.49248319384077e-05
"GO:0006220"	126	3	2	15.4111601751419	0.000450307404382408
"GO:0016855"	126	3	2	20.4196417074268	3.68070610913411e-05
"GO:0009892"	126	3	2	16.3228768788597	0.000285451494655548
"GO:0070180"	126	3	2	10.6146669784078	0.00495512200349346
"GO:0016765"	126	3	2	18.712088628862	8.64413581468375e-05
"GO:0044270"	126	3	2	18.3123685755519	0.000105564935948273
"GO:0004540"	126	3	2	15.4374998761197	0.00044441580409556
"GO:0016811"	126	3	2	23.9553784129423	6.28283524978845e-06
"GO:0010605"	126	3	2	16.5873058821036	0.000250099194436431
"GO:0016684"	126	3	2	14.1352981851959	0.000852234279838335
"GO:0016407"	126	3	2	20.9637468981441	2.80401415105495e-05
"GO:0006644"	126	3	2	23.6312461073837	7.38822490844242e-06
"GO:0009081"	126	3	2	15.005064604975	0.000551685565067783
"GO:0098656"	126	3	2	14.2739694169109	0.000795146082629128
"GO:0006221"	126	3	2	15.4763306049112	0.000435870532527678
"GO:0043933"	126	3	2	13.7325674600465	0.00104234350567167
"GO:0035601"	126	3	2	12.0954376500827	0.00236324684179599
"GO:0098732"	126	3	2	12.6073440524409	0.00182957418276109
"GO:0046903"	126	3	2	18.2446169562768	0.000109202295027565
"GO:0016791"	126	3	2	19.744341386835	5.15906195630016e-05
"GO:1902600"	126	3	2	24.730149372125	4.2649730920214e-06
"GO:0046906"	126	3	2	21.4727304424089	2.17398142339455e-05
"GO:0010033"	126	3	2	9.27930446295917	0.00966105685483522
"GO:0004252"	126	3	2	21.9249090252838	1.73406948965627e-05
"GO:0015078"	126	3	2	22.0621964611162	1.61903004846006e-05
"GO:0071806"	126	3	2	16.9776566683602	0.000205754194097447
"GO:0042330"	126	3	2	19.6379816040004	5.44084654129592e-05
"GO:0006935"	126	3	2	23.2340510212947	9.0113513823619e-06
"GO:0140352"	126	3	2	18.2741375391031	0.000107602274761756
"GO:0032940"	126	3	2	18.3422310798152	0.000104000428368073
"GO:0002790"	126	3	2	19.747457800208	5.15102933133406e-05
"GO:0009306"	126	3	2	19.747457800208	5.15102933133406e-05
"GO:0035592"	126	3	2	19.747457800208	5.15102933133406e-05
"GO:0071692"	126	3	2	19.747457800208	5.15102933133406e-05
"GO:0045229"	126	3	2	17.4787853606988	0.000160151121303713
"GO:0016638"	126	3	2	17.2826803521164	0.000176650001431029
"GO:0016859"	126	3	2	20.4617588741182	3.60400608415196e-05
"GO:0018208"	126	3	2	19.6047195157061	5.5320901353511e-05
"GO:0000413"	126	3	2	19.4028056742075	6.11975845658119e-05
"GO:0003755"	126	3	2	19.4028056742075	6.11975845658119e-05
"GO:0071554"	126	3	2	18.4278659214983	9.96413856852938e-05
"GO:1901678"	126	3	2	21.3490523260497	2.31266213862223e-05
"GO:0006754"	126	3	2	16.3562121144693	0.000280733129428346
"GO:2001065"	126	3	2	5.40474108455697	0.0670463879110364
"GO:0006400"	126	3	2	22.5568198824084	1.26429609892025e-05
"GO:0071555"	126	3	2	18.2971702231035	0.000106370198289709
"GO:0009082"	126	3	2	14.809218568301	0.000608441806686306
"GO:0004738"	126	3	2	7.56378270006319	0.022779566521944
"GO:0004739"	126	3	2	7.42715950542462	0.0243900564395497
"GO:0048523"	126	3	2	14.6222937855543	0.000668050430326027
"GO:0010629"	126	3	2	15.2694628472793	0.00048336841860279
"GO:0098754"	126	3	2	17.1433043945318	0.000189399465882599
"GO:1990748"	126	3	2	15.9519864029441	0.000343613457832442
"GO:0098869"	126	3	2	15.2997029189017	0.000476114846130664
"GO:0006413"	126	3	2	24.6797540167341	4.37380591830278e-06
"GO:0004497"	126	3	2	19.5675362344706	5.63590280068292e-05
"GO:0022803"	126	3	2	16.9300780518853	0.000210707629840397
"GO:0032392"	126	3	2	20.7279972674381	3.15480545373739e-05
"GO:0032508"	126	3	2	21.0824131065958	2.64248275222118e-05
"GO:0009084"	126	3	2	16.5954483858723	0.000249083047518389
"GO:0009405"	126	3	2	14.9747157771336	0.000560120909025025
"GO:0015267"	126	3	2	16.9593354939515	0.000207647682828252
"GO:0035966"	126	3	2	4.75629912326205	0.0927219952000614
"GO:0009225"	126	3	2	18.6839888400094	8.76644219421799e-05
"GO:0006986"	126	3	2	4.93879389323321	0.0846358835706928
"GO:0008654"	126	3	2	20.1228106597962	4.26959995318188e-05
"GO:0098630"	126	3	2	11.1673275874435	0.00375876890633371
"GO:0098743"	126	3	2	11.1673275874435	0.00375876890633371
"GO:0016742"	126	3	2	18.8369851156146	8.12083439714098e-05
"GO:0016311"	126	3	2	20.951369303176	2.82142143629987e-05
"GO:0042398"	126	3	2	18.2449302371103	0.000109185190874196
"GO:0099132"	126	3	2	16.1977730389357	0.000303877311239538
"GO:0003743"	126	3	2	23.2804668573306	8.80462480361783e-06
"GO:0015939"	126	3	2	11.3307957800883	0.00346376929917831
"GO:0015940"	126	3	2	13.3003813896656	0.00129377536566354
"GO:0003864"	126	3	2	12.006688189712	0.00247047683873245
"GO:0032506"	126	3	2	14.9798093939549	0.000558696203379198
"GO:0090529"	126	3	2	15.1139795410952	0.000522445560205628
"GO:0008514"	126	3	2	21.3071022137661	2.36168266373601e-05
"GO:0020037"	126	3	2	21.4151023802957	2.23753379468438e-05
"GO:0009069"	126	3	2	17.5926105189165	0.000151291024803998
"GO:0009308"	126	3	2	15.219586953443	0.000495574195517152
"GO:0008170"	126	3	2	16.3617877054227	0.000279951592768304
"GO:0015980"	126	3	2	18.5276784194749	9.47907042697428e-05
"GO:0003729"	126	3	2	10.1219239971059	0.0063394580291198
"GO:0006605"	126	3	2	18.3106572714537	0.000105655301457235
"GO:0032196"	126	3	2	21.9634193107374	1.70099914301566e-05
"GO:0019829"	126	3	2	15.107183974163	0.000524223736309963
"GO:0045333"	126	3	2	20.0898455029101	4.34055714160642e-05
"GO:0050793"	126	3	2	20.2967775381843	3.91390930155388e-05
"GO:1901615"	126	3	2	15.2142944299021	0.000496887351275801
"GO:0031324"	126	3	2	17.3513028767971	0.000170691719503785
"GO:0003697"	126	3	2	17.2762446767087	0.000177219348007186
"GO:0016868"	126	3	2	11.4964321570694	0.003188463694907
"GO:0022603"	126	3	2	19.7628448142046	5.11155190577238e-05
"GO:0022604"	126	3	2	18.9992237812435	7.48808862230115e-05
"GO:0008360"	126	3	2	19.2330402875805	6.66190394403583e-05
"GO:0016668"	126	3	2	12.3039843783445	0.00212923570164631
"GO:0031072"	126	3	2	7.94413966487029	0.0188344086920473
"GO:0006525"	126	3	2	18.915795243064	7.80705524487012e-05
"GO:0034655"	126	3	2	17.6538661686914	0.000146727551155308
"GO:0005342"	126	3	2	21.0555377415463	2.67823124705704e-05
"GO:0004180"	126	3	2	14.0306931242684	0.000897994546936597
"GO:0051172"	126	3	2	18.7384002771167	8.53115985951601e-05
"GO:0030030"	126	3	2	17.6327915654737	0.000148281838230382
"GO:0022904"	126	3	2	15.528601759539	0.000424626380761314
"GO:0016776"	126	3	2	19.3288762124087	6.35020666958209e-05
"GO:0051213"	126	3	2	19.1389417510491	6.98283216967428e-05
"GO:0008863"	126	3	2	12.5404937354013	0.00189176151074539
"GO:0044265"	126	3	2	15.5714216840023	0.000415631776635086
"GO:0015074"	126	3	2	13.9734818358889	0.000924053194712559
"GO:0015891"	126	3	2	16.4329822211039	0.000270161370075341
"GO:0015893"	126	3	2	24.4518377386339	4.9017470806849e-06
"GO:0015297"	126	3	2	20.5305919302441	3.48207889779845e-05
"GO:0046943"	126	3	2	18.545739102883	9.39385651642496e-05
"GO:0004536"	126	3	2	20.51090063109	3.51653155249798e-05
"GO:0019205"	126	3	2	15.4995290274329	0.00043084398647982
"GO:0005216"	126	3	2	17.6398946434829	0.000147756143563357
"GO:0007154"	126	3	2	15.756999285125	0.000378800967490465
"GO:0009991"	126	3	2	15.4765586639676	0.00043582083325016
"GO:0071496"	126	3	2	15.408036053675	0.000451011361565575
"GO:0031668"	126	3	2	15.408036053675	0.000451011361565575
"GO:0006778"	126	3	2	17.5490620206009	0.000154621399900485
"GO:0006855"	126	3	2	26.4111783533549	1.84028671212097e-06
"GO:0065003"	126	3	2	12.7102078971423	0.0017378545416881
"GO:0030420"	126	3	2	5.24600796612426	0.0725844924153498
"GO:0015293"	126	3	2	22.2130033551253	1.50143870846892e-05
"GO:0009401"	126	3	2	27.9121320068391	8.68875488400162e-07
"GO:0043094"	126	3	2	14.9728052016084	0.000560656241332488
"GO:0015562"	126	3	2	19.2846274805421	6.49226666468076e-05
"GO:0018298"	126	3	2	16.1379753206642	0.000313100084317784
"GO:0045934"	126	3	2	20.4678722888121	3.5930065120769e-05
"GO:0003913"	126	3	2	16.5349921402047	0.000256727314329202
"GO:0003904"	126	3	2	5.02860523842811	0.0809193241159766
"GO:0030163"	126	3	2	17.7626320066886	0.000138961171811141
"GO:0006813"	126	3	2	21.1122956721409	2.60329416313606e-05
"GO:0015238"	126	3	2	25.3810571923464	3.08016128782416e-06
"GO:0030976"	126	3	2	18.6476367077127	8.9272385229553e-05
"GO:0006779"	126	3	2	17.4695219871069	0.000160894611615595
"GO:0043165"	126	3	2	28.5487838363398	6.31990219641623e-07
"GO:0070727"	126	3	2	24.2169098853785	5.51270603079279e-06
"GO:0034613"	126	3	2	24.2362119430513	5.45975865521697e-06
"GO:0009268"	126	3	2	5.14486992640655	0.0763494108943937
"GO:0072657"	126	3	2	26.2237673818807	2.02106958140335e-06
"GO:0090150"	126	3	2	26.018336252523	2.23970112741265e-06
"GO:0072524"	126	3	2	26.71686217207	1.57945440155033e-06
"GO:0051205"	126	3	2	27.1913382244291	1.24587917548759e-06
"GO:0006570"	126	3	2	6.22436187761	0.0445037893810524
"GO:0006558"	126	3	2	8.14936235033384	0.016997633080692
"GO:1902221"	126	3	2	8.14936235033384	0.016997633080692
"GO:0009094"	126	3	2	7.937226770514	0.018899621468156
"GO:1902223"	126	3	2	7.937226770514	0.018899621468156
"GO:0046417"	126	3	2	6.95223417947125	0.0309272659876988
"GO:0006571"	126	3	2	7.77155390925412	0.0205318702311281
"GO:0008977"	126	3	2	5.67919735445617	0.0584491182203642
"GO:0004665"	126	3	2	5.67919735445617	0.0584491182203642
"GO:0004106"	126	3	2	6.1896583778393	0.0452827465945652
"GO:0070403"	126	3	2	5.25482949851022	0.0722650442136353
"GO:0048038"	126	3	2	20.3907954143781	3.73417816332893e-05
"GO:0004177"	126	3	2	13.5175388039747	0.00116065659713417
"GO:0004003"	126	3	2	22.3637355147616	1.39244014435388e-05
"GO:0044106"	126	3	2	17.2209017735961	0.000182191744038272
"GO:0072348"	126	3	2	21.743618462688	1.89859897695994e-05
"GO:0071897"	126	3	2	17.9994320191706	0.000123444856265127
"GO:0042802"	126	3	2	13.9946850665041	0.000914308484324484
"GO:0001539"	126	3	2	16.908577916294	0.000212984969995285
"GO:0097588"	126	3	2	17.0407729757925	0.000199362359333691
"GO:0004601"	126	3	2	14.1754413665036	0.000835299108694107
"GO:0006576"	126	3	2	19.8539078387288	4.88403413614058e-05
"GO:0006541"	126	3	2	18.0004659378732	0.000123381056784601
"GO:0010181"	126	3	2	20.0935572173161	4.33250915763474e-05
"GO:0043650"	126	3	2	8.70765719292156	0.0128574920779107
"GO:0031327"	126	3	2	19.8411451674151	4.91530045164928e-05
"GO:0010558"	126	3	2	19.6037077284371	5.53488949256472e-05
"GO:0009890"	126	3	2	19.9367499887501	4.68586471952066e-05
"GO:2000113"	126	3	2	19.4193056681784	6.0694781590972e-05
"GO:0016763"	126	3	2	20.7475721178609	3.12407864476069e-05
"GO:0006313"	126	3	2	21.3462025518534	2.31595976988412e-05
"GO:0016705"	126	3	2	20.8292345162254	2.99908789325284e-05
"GO:0072525"	126	3	2	26.810223298749	1.50741898757499e-06
"GO:0072329"	126	3	2	20.4298636534431	3.66194211154816e-05
"GO:0034061"	126	3	2	18.0172741517216	0.000122348494151749
"GO:0003954"	126	3	2	21.0368824972754	2.70332964835009e-05
"GO:0006547"	126	3	2	19.5769437564244	5.6094551115872e-05
"GO:0052803"	126	3	2	19.5769437564244	5.6094551115872e-05
"GO:0016832"	126	3	2	13.5232712967365	0.0011573346324221
"GO:0016860"	126	3	2	20.137145462212	4.239107423953e-05
"GO:0003849"	126	3	2	11.9792048303016	0.00250465966700391
"GO:0051253"	126	3	2	18.9343309870847	7.73503471013881e-05
"GO:1902679"	126	3	2	19.0519626951295	7.29321247300575e-05
"GO:1903507"	126	3	2	19.0519626951295	7.29321247300575e-05
"GO:0045892"	126	3	2	18.6318910787457	8.99779840367354e-05
"GO:0008982"	126	3	2	23.9138979419294	6.41450342721885e-06
"GO:0034622"	126	3	2	14.5997802492827	0.000675613004336966
"GO:0006040"	126	3	2	19.1238181366475	7.03583514684131e-05
"GO:0003955"	126	3	2	21.9616694412053	1.70248805755948e-05
"GO:0044403"	126	3	2	9.62206653383561	0.00813944513179837
"GO:0065002"	126	3	2	14.8804646642186	0.000587148768186368
"GO:1903509"	126	3	2	16.3792335247473	0.000277520220053781
"GO:0048518"	126	3	2	16.2022519166577	0.000303197557996766
"GO:0065009"	126	3	2	15.2025745083614	0.000499807639692674
