"obs.tot"	"obs.groups"	"df.between"	"df.within"	"statistic"	"pvalue"
"GO:0060088"	126	3	2	62.7108027511071	11.7974527438622	4.47811103894328e-05
"GO:1901502"	126	3	2	62.7108027511071	11.7974527438622	4.47811103894328e-05
"GO:0010883"	126	3	2	56.2092261426019	0.459603764574648	0.633885959490798
"GO:1901671"	126	3	2	81.9651000487204	1.06304962671877	0.350114079031786
"GO:0019211"	126	3	2	56.7881039571136	2.45843481003313	0.0946304544590772
"GO:0050685"	126	3	2	64.0362105585965	0.241271007300632	0.786339610941021
"GO:0023023"	126	3	2	63.1214959017767	0.404574136319416	0.668978746937405
"GO:0023026"	126	3	2	63.1214959017767	0.404574136319416	0.668978746937405
"GO:1903573"	126	3	2	58.179223716694	1.02717922575338	0.364415764156323
"GO:0032785"	126	3	2	59.7978985108547	4.50258311874177	0.0150834378749419
"GO:0034244"	126	3	2	59.7978985108547	4.50258311874177	0.0150834378749419
"GO:0099175"	126	3	2	64.2652877417453	0.538674037742172	0.586132920843852
"GO:0016525"	126	3	2	63.0344214592307	0.974484034247644	0.382999172202481
"GO:2000181"	126	3	2	63.0344214592307	0.974484034247644	0.382999172202481
"GO:0045494"	126	3	2	42.8637462783197	1.31340488224469	0.279505731376749
"GO:0048026"	126	3	2	64.2884113979613	0.279790879572144	0.756857553007959
"GO:0050766"	126	3	2	64.0993692500671	0.291755605800387	0.747937656557233
"GO:0009733"	126	3	2	56.0615758840059	0.732578769212858	0.485211955942963
"GO:0006909"	126	3	2	56.7613752816397	2.10579207702157	0.131160884777897
"GO:0070193"	126	3	2	57.2506161271451	0.733419313232382	0.484721307655463
"GO:1904589"	126	3	2	64.5229597304184	0.315675633223062	0.730415881790914
"GO:0016246"	126	3	2	63.9598911658786	0.381195835347736	0.68458543209784
"GO:0009629"	126	3	2	67.6858565321838	0.387442042385827	0.680286626864423
"GO:0009630"	126	3	2	67.6858565321838	0.387442042385827	0.680286626864423
"GO:1901073"	126	3	2	65.9127039605512	0.575186266285223	0.565398458901763
"GO:0016191"	126	3	2	64.308440572768	0.282852883236175	0.754563353100188
"GO:0097106"	126	3	2	64.308440572768	0.282852883236175	0.754563353100188
"GO:0099084"	126	3	2	64.308440572768	0.282852883236175	0.754563353100188
"GO:0061684"	126	3	2	64.2097128938353	0.352575765464585	0.704227494796441
"GO:0099558"	126	3	2	63.9605522310737	0.30148480731585	0.740764442617938
"GO:0031685"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0031686"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0050542"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0061083"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0097212"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0097213"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0097214"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0098880"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:1904592"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:1904593"	126	3	2	64.5614348592692	0.321568068211714	0.726165769496698
"GO:0007596"	126	3	2	58.2504695690254	0.206490874021971	0.814026522756964
"GO:0043001"	126	3	2	55.9670392869095	0.731692988062002	0.485638557079534
"GO:0047918"	126	3	2	62.7087466218186	20.3766913450215	1.5201565459965e-07
"GO:0008307"	126	3	2	42.0083092828115	19.2546355781099	1.16187741184469e-06
"GO:0018477"	126	3	2	42.0083092828115	19.2546355781099	1.16187741184469e-06
"GO:0018628"	126	3	2	43.001406510974	9.73213878693722	0.000326190201491088
"GO:1903044"	126	3	2	42.0383880017846	6.71180207131137	0.00295360482271858
"GO:0031369"	126	3	2	42.1718576110411	8.18443453814472	0.000992242366902764
"GO:0048437"	126	3	2	68.7987152062954	0.344888177652264	0.709517071001367
"GO:0031112"	126	3	2	56.8420606204144	0.799432002388809	0.45457370914959
"GO:0090224"	126	3	2	64.7402994481203	0.589270321296819	0.557679439860975
"GO:0048443"	126	3	2	56.2067321370771	0.73393762404736	0.48455823954756
"GO:0008508"	126	3	2	56.1576419030748	0.733478237763228	0.48477914285815
"GO:0015125"	126	3	2	56.1576419030748	0.733478237763228	0.48477914285815
"GO:0140161"	126	3	2	56.1576419030748	0.733478237763228	0.48477914285815
"GO:0003996"	126	3	2	48.1565291097689	0.499042802905805	0.610216406189382
"GO:0009958"	126	3	2	56.1036282637566	0.732972585835676	0.485022409165124
"GO:0030856"	126	3	2	55.9396454420055	0.0254177319695765	0.974913831626198
"GO:0003689"	126	3	2	56.0107711110544	0.732102821519415	0.485441130972192
"GO:0033170"	126	3	2	56.0107711110544	0.732102821519415	0.485441130972192
"GO:0060236"	126	3	2	56.8469834391685	0.813825417644299	0.448255293157777
"GO:0010968"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0031113"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0031116"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0090063"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0090169"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0097201"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:1901673"	126	3	2	56.8667209728509	0.871529998094163	0.423822777068964
"GO:0043476"	126	3	2	56.2630936578046	0.734464851516392	0.48430483669312
"GO:0043478"	126	3	2	56.2630936578046	0.734464851516392	0.48430483669312
"GO:0043479"	126	3	2	56.2630936578046	0.734464851516392	0.48430483669312
"GO:0043480"	126	3	2	56.2630936578046	0.734464851516392	0.48430483669312
"GO:0043481"	126	3	2	56.2630936578046	0.734464851516392	0.48430483669312
"GO:0007214"	126	3	2	57.169985037825	0.0911801906647573	0.912985686236998
"GO:0016973"	126	3	2	56.8297859731413	1.13915242387082	0.327289352149676
"GO:0033914"	126	3	2	62.6731528935708	11.2725203170079	6.57823550045485e-05
"GO:0046323"	126	3	2	62.527205604967	10.3923701276404	0.000126870019957662
"GO:0000182"	126	3	2	56.7827500358099	2.3877919950493	0.100995518192878
"GO:0001570"	126	3	2	56.7827500358099	2.3877919950493	0.100995518192878
"GO:1900044"	126	3	2	56.7827500358099	2.3877919950493	0.100995518192878
"GO:1902914"	126	3	2	56.7827500358099	2.3877919950493	0.100995518192878
"GO:0033951"	126	3	2	50.3598177946048	0.252924731738492	0.777506793377033
"GO:0010315"	126	3	2	56.7062653309367	1.03343720323797	0.362384698846932
"GO:0010329"	126	3	2	56.7062653309367	1.03343720323797	0.362384698846932
"GO:0010928"	126	3	2	56.7062653309367	1.03343720323797	0.362384698846932
"GO:0005186"	126	3	2	56.7855148169176	2.4242717648214	0.0976550933648584
"GO:0018513"	126	3	2	57.8959755424645	0.74965453257594	0.477060399557349
"GO:0036180"	126	3	2	56.7855148169176	2.4242717648214	0.0976550933648584
"GO:0001078"	126	3	2	60.6914467658898	0.623472245610163	0.53947770226589
"GO:1903894"	126	3	2	58.2781630710853	0.378368773206233	0.686648138751231
"GO:0048261"	126	3	2	55.9242078496825	0.0250849536336764	0.975238026110149
"GO:0000183"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590861
"GO:0002068"	126	3	2	81.9651000487203	1.06304962671835	0.350114079031929
"GO:0003323"	126	3	2	81.9651000487203	1.06304962671835	0.350114079031929
"GO:0007000"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590861
"GO:0008157"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0016762"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0031029"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590861
"GO:0031030"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590861
"GO:0031057"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:0031991"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590861
"GO:0033183"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:0036170"	126	3	2	56.7881039571134	2.45843481003302	0.0946304544590862
"GO:0045048"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0051382"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0051383"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0051642"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0061842"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:1900045"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:1901314"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:1901315"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:1902915"	126	3	2	56.7881039571134	2.45843481003303	0.094630454459086
"GO:1990798"	126	3	2	81.9651000487203	1.06304962671835	0.350114079031929
"GO:0001751"	126	3	2	49.4836555265425	1.59809151996343	0.212545197528658
"GO:0097108"	126	3	2	49.4836555265425	1.59809151996343	0.212545197528658
"GO:0048749"	126	3	2	42.4381735026313	1.83326095728313	0.172328641344283
"GO:0001017"	126	3	2	60.2632554090522	2.1920261074222	0.120517473233096
"GO:0031100"	126	3	2	70.4251780478798	0.128575787251715	0.87955285908694
"GO:0050611"	126	3	2	57.9423558177317	1.5233385244065	0.226583935451687
"GO:0052882"	126	3	2	57.9423558177317	1.5233385244065	0.226583935451687
"GO:1902412"	126	3	2	58.7097957022123	1.91311020594914	0.156710904724138
"GO:1903436"	126	3	2	58.7097957022123	1.91311020594914	0.156710904724138
"GO:0043765"	126	3	2	61.5022511302457	7.1332370130194	0.00163674025769721
"GO:0035017"	126	3	2	60.3892513027661	1.09572580338624	0.340849997277233
"GO:1905268"	126	3	2	57.457149155758	2.54077995926228	0.0876293225935469
"GO:0070300"	126	3	2	57.6406728059701	1.68522129925071	0.19440897271452
"GO:0007602"	126	3	2	58.8357498040201	0.122604320861756	0.88483902722728
"GO:0006851"	126	3	2	56.6436394323827	0.539069145347985	0.586253442644957
"GO:0048660"	126	3	2	76.7992946071503	6.04671709106077	0.00364146824921101
"GO:0070509"	126	3	2	56.3980521908658	0.27365547861849	0.761598190118535
"GO:0009734"	126	3	2	56.3290096323297	1.18996002334004	0.311764160987966
"GO:0061984"	126	3	2	56.7620657736174	2.1149010483455	0.130053422204666
"GO:0048814"	126	3	2	56.7599496934563	2.08698587989024	0.133478317589191
"GO:0000381"	126	3	2	55.4399968732775	0.0478670770250797	0.953299841308291
"GO:0035635"	126	3	2	43.6280795017529	2.00700196947204	0.14661080403567
"GO:0005212"	126	3	2	74.1469613454716	1.23011704051539	0.298152680952847
"GO:0002244"	126	3	2	68.8043450712166	0.130606063703081	0.877780453282659
"GO:0060026"	126	3	2	45.7329556598214	0.178720981553684	0.836920519914244
"GO:0016239"	126	3	2	60.029007806352	0.271651610670515	0.763051569264552
"GO:0099106"	126	3	2	70.5569049642599	0.230282690875902	0.79490366157845
"GO:0006893"	126	3	2	55.9670392869095	0.731692988061961	0.485638557079553
"GO:0007447"	126	3	2	64.3161803851192	1.47131856591688	0.237247152964456
"GO:0035222"	126	3	2	64.3161803851192	1.47131856591688	0.237247152964456
"GO:0005520"	126	3	2	81.9651000487204	1.06304962671856	0.350114079031857
"GO:0047865"	126	3	2	56.800908268758	1.04359334741827	0.358840703411624
"GO:0032065"	126	3	2	56.2853989009545	1.50084553363475	0.231727338586457
"GO:0006005"	126	3	2	62.6267624348601	20.5274890058995	1.39372064729041e-07
"GO:0042353"	126	3	2	62.6267624348601	20.5274890058995	1.39372064729041e-07
"GO:0070899"	126	3	2	53.3119985941841	19.393543814999	4.68874442925191e-07
"GO:0042177"	126	3	2	56.9200370250991	0.495166064380328	0.61207052031535
"GO:0008344"	126	3	2	60.4576136187815	0.0354259691035878	0.965214206166127
"GO:0050773"	126	3	2	56.7602509959964	2.09096061031824	0.13298501567188
"GO:0009736"	126	3	2	42.0450212194269	0.392954765652657	0.677512466943784
"GO:0070997"	126	3	2	63.3735925548487	0.288678874121332	0.750232726206578
"GO:0051402"	126	3	2	63.4061319031673	0.179774049947927	0.835883308175951
"GO:0000019"	126	3	2	56.1962607474363	1.00150095264826	0.373788256080594
"GO:0048662"	126	3	2	76.7992946071502	6.04671709106078	0.00364146824921099
"GO:0010971"	126	3	2	57.2558145854211	0.657611390577519	0.521955936388963
"GO:0051880"	126	3	2	80.1782829937188	0.0848366340542835	0.918744702130694
"GO:0004690"	126	3	2	58.7484727743366	1.59548899190732	0.211471188977548
"GO:0001878"	126	3	2	56.2200940714839	0.243496687413654	0.784704455498125
"GO:1902751"	126	3	2	57.2499565225731	0.649564543713309	0.526078866340198
"GO:0044062"	126	3	2	68.9524894545728	0.153459607416262	0.858027541653472
"GO:0007269"	126	3	2	64.6002246852916	0.165613616316839	0.847732209699562
"GO:0034341"	126	3	2	64.9551305095798	0.0459762500288026	0.955095696268559
"GO:0003073"	126	3	2	65.3608973115064	1.10509868165206	0.337285716735731
"GO:0032042"	126	3	2	77.4752959520594	0.58939967589366	0.557127734812457
"GO:0010823"	126	3	2	64.6781972805933	0.163191650790065	0.84977703416783
"GO:0030970"	126	3	2	65.3167868959599	0.0765605597414706	0.926379816073766
"GO:1903513"	126	3	2	65.3167868959599	0.0765605597414706	0.926379816073766
"GO:0010569"	126	3	2	55.9242078496825	0.0250849536336715	0.975238026110154
"GO:0046856"	126	3	2	42.0000886286917	0.0422417639884147	0.95867866231176
"GO:0002184"	126	3	2	42.4938778875304	0.559150525506292	0.575843359876101
"GO:0097191"	126	3	2	56.3047482003332	1.2589512537551	0.291821297392513
"GO:0008207"	126	3	2	56.4442203070836	0.410565089530662	0.6652400248574
"GO:0035006"	126	3	2	56.2853989009545	1.50084553363476	0.231727338586455
"GO:0050000"	126	3	2	55.9910082805311	0.731917630684944	0.485530331762639
"GO:0051303"	126	3	2	55.9910082805311	0.731917630684944	0.485530331762639
"GO:0046456"	126	3	2	55.9242078496826	0.0250849536336466	0.975238026110178
"GO:0070670"	126	3	2	55.9242078496826	0.0250849536336467	0.975238026110178
"GO:0036159"	126	3	2	42.0451165599632	0.392958017361111	0.677510298794247
"GO:0047594"	126	3	2	55.9670392869095	0.731692988062027	0.485638557079522
"GO:0006890"	126	3	2	55.9499014114583	0.731532343045394	0.485715965144038
"GO:0034367"	126	3	2	55.9499014114583	0.731532343045394	0.485715965144038
"GO:0034700"	126	3	2	56.7543335286196	2.01290022258127	0.143027987670419
"GO:0047943"	126	3	2	55.9499014114583	0.731532343045394	0.485715965144038
"GO:0000719"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0007191"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0007200"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0010640"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0016202"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0018459"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0030033"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0030165"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0032115"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0033966"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0034139"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0035010"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0035011"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0042692"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0043756"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0044000"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0046739"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0046740"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0047104"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0047418"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0047586"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0047878"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0047917"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0051146"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:1901861"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:1902586"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:1903201"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:1903202"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:1905330"	126	3	2	49.1567369867174	17.444515991849	1.88317900519806e-06
"GO:0050627"	126	3	2	56.2943829851617	0.734757450826851	0.484164260543068
"GO:0042448"	126	3	2	56.4976155774806	0.452543498149827	0.638293609859348
"GO:0035605"	126	3	2	79.2023718958098	0.153398392042303	0.858042148548203
"GO:0035606"	126	3	2	79.2023718958098	0.153398392042303	0.858042148548203
"GO:0015183"	126	3	2	47.9790834503002	0.27281020903867	0.762410111079126
"GO:0031146"	126	3	2	55.9781712334205	0.731797324173991	0.485588288451163
"GO:0070373"	126	3	2	62.5492940467726	17.7650917695281	7.76816522000512e-07
"GO:0018756"	126	3	2	56.296381354006	0.734776136144133	0.484155284760493
"GO:0043506"	126	3	2	61.7387029772143	0.648665133560688	0.526268442584181
"GO:0006227"	126	3	2	81.9651000487204	1.06304962671842	0.350114079031906
"GO:0019781"	126	3	2	56.7881039571136	2.45843481003313	0.0946304544590766
"GO:0045116"	126	3	2	56.7881039571136	2.45843481003313	0.0946304544590766
"GO:0046077"	126	3	2	81.9651000487204	1.06304962671842	0.350114079031906
"GO:0071479"	126	3	2	61.469137518803	0.0868986060498882	0.916882464384215
"GO:0097352"	126	3	2	54.5054945054945	0.197612729705176	0.821272987804021
"GO:0007339"	126	3	2	67.4728036305211	0.352734054531547	0.704052193945631
"GO:0035036"	126	3	2	67.4728036305211	0.352734054531547	0.704052193945631
"GO:0047937"	126	3	2	56.7674995888056	2.18658575943402	0.121668840804692
"GO:0090351"	126	3	2	56.0891546004772	0.362412631038144	0.697612889019054
"GO:0031425"	126	3	2	56.7632558933143	2.13060123103963	0.128167265559386
"GO:0004709"	126	3	2	42.0522848542919	0.393202492276544	0.677347310011365
"GO:0042244"	126	3	2	42.0522848542919	0.393202492276541	0.677347310011367
"GO:0033959"	126	3	2	42.4190849036396	0.698830551824041	0.502799139925861
"GO:0000186"	126	3	2	42.0398286482758	0.392777661892684	0.677630565582052
"GO:0004569"	126	3	2	59.4261068885777	4.06532129450407	0.0221430027214638
"GO:0046996"	126	3	2	58.5809208414911	3.07062502538586	0.0539280107107704
"GO:0050046"	126	3	2	58.5809208414911	3.07062502538586	0.0539280107107704
"GO:0050780"	126	3	2	59.4480783091951	3.88319511106576	0.0259996283252536
"GO:0070704"	126	3	2	58.5809208414911	3.07062502538586	0.0539280107107704
"GO:0070182"	126	3	2	79.8222012436861	0.141203199704445	0.868529260643321
"GO:0010380"	126	3	2	55.9481446445135	0.210349089271971	0.81093921456596
"GO:0003341"	126	3	2	73.3436785657367	0.0259813415302334	0.97436223280196
"GO:0032481"	126	3	2	62.8721332304887	15.5412151863017	3.27848924869793e-06
"GO:0045639"	126	3	2	56.7371392502395	0.604210717483607	0.549983926842667
"GO:0007127"	126	3	2	57.2946794855482	0.710990965669905	0.495438855130954
"GO:0007141"	126	3	2	57.2946794855482	0.710990965669905	0.495438855130954
"GO:0070194"	126	3	2	57.2946794855482	0.710990965669905	0.495438855130954
"GO:1901894"	126	3	2	57.2946794855482	0.710990965669905	0.495438855130954
"GO:1901896"	126	3	2	57.2946794855482	0.710990965669905	0.495438855130954
"GO:0031593"	126	3	2	79.9427775032617	0.605195919266504	0.548449489232845
"GO:0002931"	126	3	2	57.0081351052585	0.658024666511266	0.521761742138607
"GO:0032757"	126	3	2	56.7455291500444	0.624328755497055	0.539259237433451
"GO:0045648"	126	3	2	56.7455291500444	0.624328755497055	0.539259237433451
"GO:0009908"	126	3	2	46.7394374818492	0.102037656638523	0.903196137331869
"GO:0090567"	126	3	2	46.7394374818492	0.102037656638523	0.903196137331869
"GO:0050439"	126	3	2	56.1263560127678	0.733185377704854	0.484920021447917
"GO:0010803"	126	3	2	56.7710169634594	0.685439240656355	0.507989614051568
"GO:1901028"	126	3	2	56.7710169634594	0.685439240656355	0.507989614051568
"GO:0018401"	126	3	2	56.2094744204729	0.733963281446622	0.484545904715692
"GO:0035148"	126	3	2	57.1722187981834	1.23680020850276	0.29796114828463
"GO:0003853"	126	3	2	59.4913219960302	1.83619719356006	0.168342874229618
"GO:0001961"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0051059"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0070424"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0070426"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0070432"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0070434"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:1901029"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:1902236"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:1902380"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:1903265"	126	3	2	56.8290122532041	0.824454972108739	0.443649465901572
"GO:0006714"	126	3	2	56.176872107483	0.733658213725092	0.48469258661968
"GO:0016106"	126	3	2	56.176872107483	0.733658213725092	0.48469258661968
"GO:0048739"	126	3	2	56.7736991374261	2.2683762173274	0.112781817059157
"GO:0033142"	126	3	2	56.8282830780604	0.719635956750868	0.491312958554983
"GO:0003873"	126	3	2	74.4988960836378	0.320729666400933	0.726616283368932
"GO:0015459"	126	3	2	71.9459714575018	0.272585752793676	0.762190938285425
"GO:0009687"	126	3	2	56.311019615285	0.734912999845778	0.484089545184455
"GO:0009688"	126	3	2	56.311019615285	0.734912999845778	0.484089545184455
"GO:0043288"	126	3	2	56.311019615285	0.734912999845778	0.484089545184455
"GO:0043289"	126	3	2	56.311019615285	0.734912999845778	0.484089545184455
"GO:0018392"	126	3	2	56.7788981683799	2.33697011520915	0.105847562281058
"GO:1902806"	126	3	2	58.2478431554865	3.67648498443166	0.0313581305462803
"GO:2000045"	126	3	2	57.8414980021013	2.82070495522195	0.0677800665262406
"GO:0060760"	126	3	2	65.4823362325054	0.284486989058548	0.753325289683953
"GO:0016900"	126	3	2	71.4587364102644	0.226768297697865	0.797676862264266
"GO:0047057"	126	3	2	71.4587364102644	0.226768297697865	0.797676862264266
"GO:0043046"	126	3	2	56.5978263857739	0.73759170241167	0.482804668064994
"GO:0051602"	126	3	2	64.9800479084077	1.04589929636948	0.357214943487251
"GO:0009820"	126	3	2	56.2853989009545	1.50084553363473	0.231727338586461
"GO:0043504"	126	3	2	56.788103957117	2.45843481003511	0.0946304544589036
"GO:0042770"	126	3	2	56.7697392984157	1.19369690038826	0.310590712661507
"GO:0046509"	126	3	2	62.1139501465436	8.90817982452547	0.000396795919210575
"GO:0050223"	126	3	2	62.6298887731705	19.360552631599	2.84265714719733e-07
"GO:0032974"	126	3	2	57.3950081158864	0.745010460350951	0.479263801109027
"GO:0047374"	126	3	2	56.6596243278804	0.897582386776277	0.41326899689582
"GO:0070316"	126	3	2	81.6279740356115	1.81660007765057	0.16908846199
"GO:0070317"	126	3	2	81.6279740356115	1.81660007765057	0.16908846199
"GO:0051321"	126	3	2	78.8982227088272	0.669030237317868	0.515086503656162
"GO:0071025"	126	3	2	79.8647903748846	0.0897681683023986	0.914235191347653
"GO:0006900"	126	3	2	81.6515976751811	1.56138619336558	0.216044990680214
"GO:1901685"	126	3	2	57.6626182883096	0.91729979036324	0.405347865322483
"GO:1901687"	126	3	2	57.6626182883096	0.91729979036324	0.405347865322483
"GO:0070481"	126	3	2	57.4337839157212	1.19199314112578	0.311013732462811
"GO:0070966"	126	3	2	57.4337839157212	1.19199314112578	0.311013732462811
"GO:0072395"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:0072401"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:0072413"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:0072422"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:1902402"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:1902403"	126	3	2	58.6189879710488	1.20926183262452	0.305751881524667
"GO:0003708"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0007044"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0008291"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590859
"GO:0008418"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590858
"GO:0030719"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0031581"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0031994"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0035007"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0035009"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0035330"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590858
"GO:0035755"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0035878"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0038132"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0042135"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590859
"GO:0042475"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0048194"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0048333"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0050649"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590858
"GO:0070773"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590858
"GO:0072001"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0090114"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0097186"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0102265"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:0150115"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031929
"GO:1900619"	126	3	2	56.7881039571134	2.45843481003303	0.0946304544590859
"GO:0047295"	126	3	2	56.7881039571135	2.4584348100331	0.0946304544590793
"GO:0036249"	126	3	2	57.2795461334524	0.0541712740582384	0.947318320205127
"GO:0006901"	126	3	2	68.2590640873569	0.376459756061169	0.687702696071668
"GO:0048208"	126	3	2	68.2590640873569	0.376459756061169	0.687702696071668
"GO:0016231"	126	3	2	59.5978213126283	2.07536690599389	0.134487209412965
"GO:0031435"	126	3	2	59.5978213126283	2.07536690599389	0.134487209412965
"GO:0001055"	126	3	2	56.81177322079	2.77077894345032	0.0710880676482573
"GO:0009756"	126	3	2	71.4983945917498	2.09252145178852	0.130867513534495
"GO:0010182"	126	3	2	71.4983945917498	2.09252145178852	0.130867513534495
"GO:0032869"	126	3	2	56.6289865296302	0.0788845641727681	0.924247966704321
"GO:0008277"	126	3	2	61.3407667758417	0.0737126175216882	0.929020773348453
"GO:0070994"	126	3	2	43.4950212159584	0.862280133474697	0.429289210004818
"GO:0050796"	126	3	2	65.9194014851024	0.731425703172155	0.485086485122292
